"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"80032142000","89399","Unincorporated ACT","8","Australian Capital Territory",0.033111
"80032150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.016005
"80032160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0318558
"80032170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0251851
"80032180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.018983
"80032190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.021183
"80032200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0372725
"80032210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0246171
"80032220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0170996
"80032230000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0228134
"80032240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0202097
"80032250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0243553
"80032260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0254853
"80032270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0194141
"80032290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0304331
"80032300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0232206
"80032310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0201398
"80032320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00858459
"80032330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00901017
"80032340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00785611
"80032350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0340441
"80032360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00943483
"80032370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00756692
"80032380000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0972325
"80032390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0396354
"80032400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00788093
"80032420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0246357
"80032430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0419131
"80032440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0424277
"80032450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0233005
"80032460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0133517
"80032470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0253977
"80032480000","89399","Unincorporated ACT","8","Australian Capital Territory",0.011803
"80032490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00874893
"80032500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00495823
"80032510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.410056
"80032530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.046654
"80032540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0360954
"80032550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0273169
"80032570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0212798
"80032580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0288146
"80032591000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0091655
"80032592000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0116124
"80032593000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0111919
"80032600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0161112
"80032610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00205666
"80032620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0121594
"80032630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0321037
"80032640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0228549
"80032650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.02429
"80032661000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0111808
"80032662000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0262046
"80032670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0254355
"80032680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0214062
"80032690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0279486
"80032700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0176384
"80032710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0259176
"80032720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.027466
"80032730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0335632
"80032740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0181988
"80032750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0214758
"80032760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0265342
"80032770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.023519
"80032780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0267999
"80032790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0298788
"80032800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0258442
"80032811000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0122546
"80032812000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00690694
"80032820000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0322673
"80032830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0242926
"80032840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.02518
"80032850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0411566
"80032860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0105779
"80032870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0266362
"80032880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0388865
"80032890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0235077
"80032900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0256326
"80032910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0583536
"80032920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0291728
"80032931000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00892411
"80032932000","89399","Unincorporated ACT","8","Australian Capital Territory",0.013911
"80032940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0290167
"80032950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0187397
"80032960000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0281381
"80032971000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0298308
"80032972000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00699291
"80032980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0243565
"80032990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0302737
"80033000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0396026
"80033010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0317259
"80033020000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0189359
"80033030000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0330335
"80033040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0188973
"80033050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0249594
"80033060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0436398
"80033070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0234985
"80033080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0406796
"80033090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0328009
"80033100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0233326
"80033110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0390327
"80033120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0298716
"80033130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0291772
"80033140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0450563
"80033151000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0229136
"80033152000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0140682
"80033161000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0195253
"80033162000","89399","Unincorporated ACT","8","Australian Capital Territory",0.015339
"80033170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0148557
"80033180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0173842
"80033190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0196995
"80033200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.045148
"80033210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0343274
"80033220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0255068
"80033231000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0101959
"80033232000","89399","Unincorporated ACT","8","Australian Capital Territory",0.130239
"80033233000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0366161
"80033240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0201794
"80033251000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0202733
"80033252000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0157685
"80033260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0358953
"80033270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.026795
"80033280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0346842
"80033290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0201923
"80033300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0272328
"80033320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0395717
"80033330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0515892
"80033340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.052642
"80033350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0498849
"80033360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0393522
"80033370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.128051
"80033381000","89399","Unincorporated ACT","8","Australian Capital Territory",0.310062
"80033382000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0758995
"80033390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0440363
"80033400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0566147
"80033410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0494326
"80033420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0270402
"80033430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0357154
"80033440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0634457
"80033450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0246885
"80033460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0310469
"80033470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0374798
"80033481000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0328367
"80033482000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0377827
"80033490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0402372
"80033500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0230023
"80033510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0142469
"80033520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0151965
"80033530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0130523
"80033540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0341753
"80033550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0153689
"80033561000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0249024
"80033562000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0144425
"80033570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0305834
"80033581000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0574167
"80033582000","89399","Unincorporated ACT","8","Australian Capital Territory",0.010198
"80033590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0433791
"80033600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0326921
"80033610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0569622
"80033620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0570241
"80033630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0479686
"80033640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0306474
"80033650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.10159
"80033660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0356005
"80033670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0462796
"80033680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.562571
"80033690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0265451
"80033700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0355753
"80033710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0385838
"80033721000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0345357
"80033722000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0193892
"80033723000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0116991
"80033730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0562375
"80033740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0522575
"80033750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0169471
"80033760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0273208
"80033770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0428998
"80033780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0472926
"80033790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0166964
"80033800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.010546
"80033810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0445352
"80033820000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0389732
"80033830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0331769
"80033840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0380761
"80033850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0377977
"80033860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0213322
"80033870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0324419
"80033880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0449994
"80033890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0401845
"80033900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0338636
"80033910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.027962
"80033921000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0126209
"80033922000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00735913
"80033923000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0225283
"80033930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00909972
"80033940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0367555
"80033950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0270284
"80033961000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0098344
"80033962000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00777281
"80033971000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0295804
"80033972000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0128282
"80033980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0343592
"80033990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.258536
"80034000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0450262
"80034010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0188598
"80034020000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0237032
"80034030000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0143086
"80034040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0421226
"80034050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0163152
"80034061000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0195887
"80034062000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0107673
"80034070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.106016
"80034080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0164497
"80034090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0588862
"80034100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.04498
"80034110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0418858
"80034120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0479876
"80034130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0411168
"80034140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0349963
"80034150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0286213
"80034160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0289187
"80034170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0327477
"80034180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0381637
"80034190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0704988
"80034200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0332485
"80034210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0557573
"80034220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0126533
"80034231000","89399","Unincorporated ACT","8","Australian Capital Territory",0.516628
"80034232000","89399","Unincorporated ACT","8","Australian Capital Territory",0.635716
"80034240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00614882
"80034250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0592919
"80034270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00933043
"80034280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0149613
"80034300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00861025
"80034310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0524905
"80034320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0418722
"80034330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0353797
"80034340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0555396
"80034350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0186619
"80034360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.145302
"80034380000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00652673
"80034390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.040198
"80034400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0666499
"80034410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0578811
"80034420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0407194
"80034431000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0318628
"80034432000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0145495
"80034440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0377795
"80034450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0523841
"80034460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0421623
"80034470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0374823
"80034480000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0420036
"80034490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0554433
"80034500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0297334
"80034510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0334321
"80034520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0426613
"80034530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0321447
"80034540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0524451
"80034550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0572907
"80034560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.064845
"80034570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0361373
"80034580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0410074
"80034590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0699347
"80034600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0568724
"80034610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0631634
"80034621000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0258267
"80034622000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00669624
"80034630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0352868
"80034640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00604122
"80034650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.044274
"80034660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0286807
"80034670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00468843
"80034680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00306968
"80034690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0069268
"80034700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00953958
"80034710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0614312
"80034720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0586404
"80034730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.041636
"80034740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0289898
"80034750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.03455
"80034760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0382667
"80034770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.046326
"80034780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.121431
"80034790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.141407
"80034800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.025294
"80034810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0631743
"80034820000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0405141
"80034830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.045404
"80034840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0849403
"80034850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0285238
"80034860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.910247
"80034870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.193178
"80034880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0407564
"80034890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.01124
"80034900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0806755
"80034910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.34938
"80034920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0105021
"80034930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.103255
"80034940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.152109
"80034950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0470008
"80034960000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0513257
"80034970000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0708626
"80034980000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0655886
"80034990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0880098
"80035000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0857132
"80035010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.133002
"80035020000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0475632
"80035030000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0506112
"80035040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0600725
"80035050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0486384
"80035060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0807008
"80035070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0685201
"80035080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0359196
"80035090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0880534
"80035100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0459782
"80035110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0188877
"80035120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0356129
"80035130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0363256
"80035140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0510605
"80035150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.055048
"80035160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0322121
"80035170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0483216
"80035180000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0523014
"80035190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0514467
"80035200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.058205
"80035220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.015364
"80035230000","89399","Unincorporated ACT","8","Australian Capital Territory",0.052159
"80035240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0473324
"80035250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00846481
"80035260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0481304
"80035270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0565774
"80035280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0586954
"80035290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.026251
"80035300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.014051
"80035310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0388335
"80035321000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0401739
"80035322000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0298897
"80035330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00664235
"80035350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0260866
"80035360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00735442
"80035370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0340479
"80035400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0185885
"80035410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0108279
"80035420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0156891
"80035430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.012767
"80035440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0328652
"80035450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0334246
"80035470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0667874
"80035490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0348369
"80035500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0408336
"80035510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00682491
"80035520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0616381
"80035540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0447631
"80035550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0298545
"80035560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0124991
"80035570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0276314
"80035580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0264089
"80035590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00794344
"80035600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0620525
"80035610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0174926
"80035620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00500879
"80035630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0393628
"80035640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0275334
"80035650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.056387
"80035660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.033189
"80035670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0369094
"80035680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.042605
"80035690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0242577
"80035700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0355474
"80035710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0307506
"80035720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0589508
"80035730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0087272
"80035740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0550885
"80035750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0331566
"80035760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0293111
"80035770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00315877
"80035780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0344641
"80035790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.045302
"80035800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0475122
